timestamp,source,confidence,duration,type
2026-03-30 02:10:51,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:52,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:52,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:10:52,CAMERA,12.00,0.0,DETECTED
2026-03-30 02:11:08,CAMERA,23.40,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.51,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.51,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.51,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.51,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.51,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:13,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,10.89,0.0,DETECTED
2026-03-30 02:11:14,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:15,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:16,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:11:17,CAMERA,11.06,0.0,DETECTED
2026-03-30 02:12:10,IMU,95.00,0.0,CONFIRMED
2026-03-30 02:14:14,CAMERA,24.37,0.0,DETECTED
2026-05-08 22:05:48,IMU,95.00,0.0,CONFIRMED
2026-05-08 22:07:30,IMU,95.00,0.0,CONFIRMED
2026-05-08 23:09:23,IMU,95.00,0.0,CONFIRMED
2026-05-09 00:17:56,IMU,95.00,0.0,CONFIRMED
2026-05-09 00:25:50,CAMERA,15.84,0.0,DETECTED
2026-05-09 00:25:58,CAMERA,20.77,0.0,DETECTED
2026-05-09 00:25:58,CAMERA,18.54,0.0,DETECTED
2026-05-09 00:26:05,CAMERA,15.59,0.0,DETECTED
2026-05-09 00:26:06,CAMERA,15.59,0.0,DETECTED
2026-05-09 00:26:06,CAMERA,15.74,0.0,DETECTED
2026-05-09 00:26:06,CAMERA,15.56,0.0,DETECTED
2026-05-09 00:26:06,CAMERA,15.56,0.0,DETECTED
2026-05-09 00:26:06,CAMERA,15.56,0.0,DETECTED
2026-05-09 00:26:06,CAMERA,15.56,0.0,DETECTED
2026-05-09 00:26:07,CAMERA,14.33,0.0,DETECTED
2026-05-09 00:26:07,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:07,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:07,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:07,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:07,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:08,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:08,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:08,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:08,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:09,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:09,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:09,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:10,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:10,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:10,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:10,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:11,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:11,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:11,CAMERA,13.01,0.0,DETECTED
2026-05-09 00:26:11,CAMERA,13.01,0.0,DETECTED
2026-05-09 07:58:52,IMU,95.00,0.0,CONFIRMED
2026-05-09 08:00:23,IMU,95.00,0.0,CONFIRMED
